timestamp,value,score,year,month,day,hour,minute
2021-01-07 23:48:16,10.28,1.4101942826,2021,1,7,23,48
2021-01-07 23:51:16,10.28,1.4096690943,2021,1,7,23,51
2021-01-07 23:54:16,10.26,1.4091061805,2021,1,7,23,54
2021-01-07 23:57:16,10.26,1.4089316396,2021,1,7,23,57
2021-01-08 00:00:16,10.2,1.4368455324,2021,1,8,0,0
2021-01-08 00:03:16,10.15,1.4316522633,2021,1,8,0,3
2021-01-08 00:06:16,10.14,1.4313280085,2021,1,8,0,6
2021-01-08 00:09:16,10.09,1.4409891954,2021,1,8,0,9
2021-01-08 00:12:16,10.04,1.4405987134,2021,1,8,0,12
2021-01-08 00:15:16,10.02,1.4298583674,2021,1,8,0,15
2021-01-08 00:18:16,10.04,1.4304994336,2021,1,8,0,18
2021-01-08 00:21:16,10.08,1.4290049419,2021,1,8,0,21
2021-01-08 00:24:16,10.06,1.4320919542,2021,1,8,0,24
2021-01-08 00:27:16,9.98,1.4370254149,2021,1,8,0,27
2021-01-08 00:30:16,9.9,1.437334161,2021,1,8,0,30
2021-01-08 00:33:16,9.88,1.4280868186,2021,1,8,0,33
2021-01-08 00:36:16,9.93,1.436930011,2021,1,8,0,36
2021-01-08 00:39:16,9.97,1.4323644196,2021,1,8,0,39
2021-01-08 00:42:16,9.87,1.4341791204,2021,1,8,0,42
2021-01-08 00:45:16,9.86,1.4364573386,2021,1,8,0,45
2021-01-08 00:48:16,9.82,1.4362207256,2021,1,8,0,48
2021-01-08 00:51:16,9.82,1.4363943133,2021,1,8,0,51
2021-01-08 00:54:16,9.79,1.4361746938,2021,1,8,0,54
2021-01-08 00:57:16,9.79,1.4220319796,2021,1,8,0,57
2021-01-08 01:00:16,9.76,1.423312366,2021,1,8,1,0
2021-01-08 01:03:16,9.75,1.4225557505,2021,1,8,1,3
2021-01-08 01:06:16,9.68,1.4175073196,2021,1,8,1,6
2021-01-08 01:09:16,9.56,1.4171602046,2021,1,8,1,9
2021-01-08 01:12:16,9.48,1.4167454178,2021,1,8,1,12
2021-01-08 01:15:16,9.4,1.4162279345,2021,1,8,1,15
2021-01-08 01:18:16,9.36,1.4152500258,2021,1,8,1,18
2021-01-08 01:21:16,9.32,1.4157859465,2021,1,8,1,21
2021-01-08 01:24:16,9.34,1.4158186155,2021,1,8,1,24
2021-01-08 01:27:16,9.26,1.4193465211,2021,1,8,1,27
2021-01-08 01:30:16,9.26,1.3928565461,2021,1,8,1,30
2021-01-08 01:33:16,9.28,1.391867776,2021,1,8,1,33
2021-01-08 01:36:16,9.23,1.4157281007,2021,1,8,1,36
2021-01-08 01:39:16,9.21,1.4157273661,2021,1,8,1,39
2021-01-08 01:42:16,9.19,1.3924978297,2021,1,8,1,42
2021-01-08 01:45:16,9.11,1.3858476482,2021,1,8,1,45
2021-01-08 01:48:16,9.08,1.3888801129,2021,1,8,1,48
2021-01-08 01:51:16,9.11,1.3864206006,2021,1,8,1,51
2021-01-08 01:54:16,9.16,1.3887477099,2021,1,8,1,54
2021-01-08 01:57:16,9.14,1.388591099,2021,1,8,1,57
2021-01-08 02:00:16,9.14,1.3653383482,2021,1,8,2,0
2021-01-08 02:03:16,9.19,1.365118524,2021,1,8,2,3
2021-01-08 02:06:16,9.11,1.3879245645,2021,1,8,2,6
2021-01-08 02:09:16,9.12,1.3650788827,2021,1,8,2,9
2021-01-08 02:12:16,9.11,1.3739511307,2021,1,8,2,12
