,timestamp,value,score
3392,2021-01-08 14:33:15,8.75,5.9353578259
3393,2021-01-08 14:36:16,8.73,5.9359075169
3394,2021-01-08 14:39:16,8.76,5.9350411408
3395,2021-01-08 14:42:16,8.76,5.9350411408
3396,2021-01-08 14:45:16,8.74,5.9357024147
3397,2021-01-08 14:48:16,8.73,5.9359075169
3398,2021-01-08 14:51:16,8.75,5.9353578259
3399,2021-01-08 14:54:15,8.7,5.9378602227
3400,2021-01-08 14:57:16,8.73,5.9359075169
3401,2021-01-08 15:00:15,8.69,5.9382369803
3402,2021-01-08 15:03:16,8.76,5.9350411408
3403,2021-01-08 15:06:15,8.74,5.9357024147
3404,2021-01-08 15:09:16,8.71,5.9369849031
3405,2021-01-08 15:12:15,8.73,5.9359075169
3406,2021-01-08 15:15:16,8.71,5.9369849031
3407,2021-01-08 15:18:15,8.78,5.9343733437
3408,2021-01-08 15:21:16,8.75,5.9353578259
3409,2021-01-08 15:24:15,8.69,5.9382369803
3410,2021-01-08 15:27:16,8.66,5.9405184538
3411,2021-01-08 15:30:15,8.56,5.9458380521
3412,2021-01-08 15:33:15,8.56,5.9458380521
3413,2021-01-08 15:36:16,8.55,5.946124489
3414,2021-01-08 15:39:15,8.54,5.9464638366
3415,2021-01-08 15:42:16,8.56,5.9458380521
3416,2021-01-08 15:45:15,8.53,5.9477030443
3417,2021-01-08 15:48:16,8.52,5.9485952077
3418,2021-01-08 15:51:15,8.56,5.9458380521
3419,2021-01-08 15:54:16,8.55,5.946124489
3420,2021-01-08 15:57:15,8.59,5.9451783325
3421,2021-01-08 16:00:16,8.65,5.9410311559
3422,2021-01-08 16:03:15,8.66,5.9405184538
3423,2021-01-08 16:06:16,8.71,5.9369849031
3424,2021-01-08 16:09:15,8.74,5.9357024147
3425,2021-01-08 16:12:16,8.77,5.9349110292
3426,2021-01-08 16:15:15,8.79,5.933691554
3427,2021-01-08 16:18:16,8.78,5.9343733437
3428,2021-01-08 16:21:15,8.75,5.9353578259
3429,2021-01-08 16:24:16,8.76,5.9350411408
3430,2021-01-08 16:27:15,8.78,5.9343733437
3431,2021-01-08 16:30:15,8.81,5.9333105194
3432,2021-01-08 16:33:16,8.82,5.9327968731
3433,2021-01-08 16:36:15,8.82,5.9327968731
3434,2021-01-08 16:39:16,8.8,5.9331580145
3435,2021-01-08 16:42:15,8.77,5.9349110292
3436,2021-01-08 16:45:16,8.8,5.9331580145
3437,2021-01-08 16:48:15,8.78,5.9343733437
3438,2021-01-08 16:51:16,8.77,5.9349110292
3439,2021-01-08 16:54:15,8.75,5.9353578259
3440,2021-01-08 16:57:16,8.76,5.9350411408
3441,2021-01-08 17:00:15,8.78,5.9343733437
3442,2021-01-08 17:03:16,8.78,5.9343733437
3443,2021-01-08 17:06:15,8.79,5.933691554
3444,2021-01-08 17:09:15,8.78,5.9343733437
3445,2021-01-08 17:12:15,8.81,5.9333105194
3446,2021-01-08 17:15:16,8.82,5.9327968731
3447,2021-01-08 17:18:15,8.8,5.9331580145
3448,2021-01-08 17:21:16,8.83,5.9324662077
3449,2021-01-08 17:24:15,8.83,5.9324662077
3450,2021-01-08 17:27:16,8.89,5.9293945852
3451,2021-01-08 17:30:15,8.88,5.9298221663
3452,2021-01-08 17:33:15,8.91,5.9289409031
3453,2021-01-08 17:36:15,8.93,5.9277720935
3454,2021-01-08 17:39:15,9.0,5.9230829656
3455,2021-01-08 17:42:16,9.02,5.9213665714
3456,2021-01-08 17:45:15,9.06,5.919038242
